timestamp,dataset,prompt_id,prompt,score,error
2026-01-19T22:57:26.454195,LegalSummarization,gen5_00,"Instruct: Search for precise legal texts aiding summarization accuracy
Query: ",0.78443,
2026-01-19T22:57:26.780322,LegalSummarization,gen5_02,Search using domain-specific language to extract comprehensive summaries,0.79203,
2026-01-19T22:57:39.389819,LegalSummarization,gen5_05,Search for detailed legal documents focusing on summarization enhancement,0.78267,
2026-01-19T22:57:39.405368,LegalSummarization,gen5_04,"Instruct: Discover and collect legal materials aiding in detailed summaries
Query: ",0.77955,
2026-01-19T22:57:39.812398,LegalSummarization,gen5_03,Retrieve legal documents with broad yet precise summarization ability,0.77681,
2026-01-19T22:57:50.491959,LegalSummarization,gen5_06,"Instruct: Gather legal texts focused on improving summarization depth
Query: ",0.77714,
2026-01-19T22:57:51.255475,LegalSummarization,gen5_07,Search for comprehensive legal texts providing robust summaries,0.78334,
2026-01-19T22:57:52.923210,LegalSummarization,gen5_08,Collect broad legal documents ensuring summarization coverage,0.78924,
2026-01-19T22:58:01.736463,LegalSummarization,gen5_09,"Instruct: Discover specific legal texts for direct summarization aid
Query: ",0.78346,
2026-01-19T22:58:03.814130,LegalSummarization,gen5_10,Search for comprehensive texts offering accurate legal summaries,0.76855,
2026-01-19T22:58:06.376781,LegalSummarization,gen5_11,"Instruct: Gather documents for most relevant legal summary extraction
Query: ",0.78387,
2026-01-19T22:58:13.661700,LegalSummarization,gen5_12,Search using specific language for relevant legal document retrieval,0.76979,
2026-01-19T22:58:15.926944,LegalSummarization,gen5_13,Collect legal documents facilitating comprehensive summary creation,0.78182,
2026-01-19T22:58:20.584391,LegalSummarization,gen5_14,"Instruct: Locate precise legal resources for summarization depth
Query: ",0.77422,
2026-01-19T22:58:25.841926,LegalSummarization,gen5_15,"Instruct: Retrieve relevant legal texts for accurate summaries
Query: ",0.78308,
2026-01-19T22:58:26.448482,LegalSummarization,gen5_16,Gather legal documents aiding efficient and comprehensive summarization,0.78517,
2026-01-19T22:58:35.390162,LegalSummarization,gen5_17,"Instruct: Collect direct and motivated legal text for summary insight
Query: ",0.78718,
2026-01-19T22:58:36.488947,LegalSummarization,gen5_18,Search for refined legal documents to improve summarization accuracy,0.78719,
2026-01-19T22:58:37.649928,LegalSummarization,gen5_19,"Instruct: Gather texts for extracting holistic legal summaries
Query: ",0.78433,
2026-01-19T22:58:45.445176,LegalSummarization,gen5_22,Search for legal documents approaching summaries with domain specificity,0.78225,
2026-01-19T22:58:45.718623,LegalSummarization,gen5_21,"Instruct: Collect clear and comprehensive documents for summaries
Query: ",0.78879,
2026-01-19T22:58:46.518857,LegalSummarization,gen5_20,Search legal resources yielding directly applicable summaries,0.78253,
2026-01-19T22:58:50.102949,LegalSummarization,gen5_23,Collect judicial texts aligning with comprehensive summary goals,0.76797,
2026-01-19T22:58:50.631087,LegalSummarization,gen5_24,"Instruct: Collect broad yet insightful legal documents for summaries
Query: ",0.78138,
2026-01-19T22:59:10.152890,FinQARetrieval,gen5_02,"Instruct: Find precision in financial details quickly
Query: ",0.87898,
2026-01-19T22:59:12.373002,FinQARetrieval,gen5_00,"Instruct: Search for comprehensive insights within financial tables
Query: ",0.87976,
2026-01-19T22:59:13.768085,FinQARetrieval,gen5_01,"Instruct: Accurately retrieve key financial data
Query: ",0.87911,
2026-01-19T22:59:22.757749,FinQARetrieval,gen5_03,"Instruct: Obtain detailed and precise financial insights
Query: ",0.88016,
2026-01-19T22:59:27.763267,FinQARetrieval,gen5_04,"Instruct: Distill accurate and relevant financial metrics
Query: ",0.87481,
2026-01-19T22:59:32.530722,FinQARetrieval,gen5_05,"Instruct: Extract comprehensive financial information accurately
Query: ",0.88131,
2026-01-19T22:59:34.592063,FinQARetrieval,gen5_06,"Instruct: Thoroughly research precise financial answers
Query: ",0.88014,
2026-01-19T22:59:39.532137,FinQARetrieval,gen5_07,"Instruct: Rapidly identify the most relevant financial data
Query: ",0.87585,
2026-01-19T22:59:44.900625,FinQARetrieval,gen5_08,"Instruct: Search meticulously for precise financial insights
Query: ",0.88175,
2026-01-19T22:59:50.984738,FinQARetrieval,gen5_10,"Instruct: Seek precision in financial query responses
Query: ",0.87524,
2026-01-19T22:59:51.664923,FinQARetrieval,gen5_09,"Instruct: Gather comprehensive data with focus on accuracy
Query: ",0.87885,
2026-01-19T22:59:55.570594,FinQARetrieval,gen5_11,"Instruct: Deliver concise and accurate financial insights
Query: ",0.87813,
2026-01-19T23:00:02.456034,FinQARetrieval,gen5_12,"Instruct: Extract the most relevant metrics meticulously
Query: ",0.87543,
2026-01-19T23:00:06.546570,FinQARetrieval,gen5_14,"Instruct: Systematically retrieve key financial figures
Query: ",0.87982,
2026-01-19T23:00:07.596099,FinQARetrieval,gen5_13,"Instruct: Pinpoint the most precise financial data
Query: ",0.8773,
2026-01-19T23:00:16.204339,FinQARetrieval,gen5_15,"Instruct: Find directly applicable financial insights
Query: ",0.88061,
2026-01-19T23:00:28.011028,FinQARetrieval,gen5_17,"Instruct: Identify direct key financial data
Query: ",0.8813,
2026-01-19T23:00:34.622879,FinQARetrieval,gen5_18,"Instruct: Uncover the deepest financial insights
Query: ",0.88139,
2026-01-19T23:00:36.615750,FinQARetrieval,gen5_16,"Instruct: Seek the most comprehensive financial precision
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,925,250 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:00:42.757841,FinQARetrieval,gen5_19,"Instruct: Achieve precision in financial findings
Query: ",0.88137,
2026-01-19T23:00:54.550354,FinQARetrieval,gen5_21,"Instruct: Accurately pinpoint key financial metrics
Query: ",0.87851,
2026-01-19T23:01:00.275370,FinQARetrieval,gen5_20,"Instruct: Harvest highly accurate financial data
Query: ",0.88052,
2026-01-19T23:01:12.614567,FinQARetrieval,gen5_22,"Instruct: Access direct financial insights fast
Query: ",0.87897,
2026-01-19T23:01:15.453401,FinQARetrieval,gen5_23,"Instruct: Extract essential financial questions accurately
Query: ",0.86936,
2026-01-19T23:01:22.864938,FinQARetrieval,gen5_24,"Instruct: Systematically gain precise financial insights
Query: ",0.88131,
2026-01-19T23:01:35.781295,FinanceBenchRetrieval,gen5_00,"Instruct: Gather focused financial insights with filing-based analysis
Query: ",0.93483,
2026-01-19T23:01:36.499946,FinanceBenchRetrieval,gen5_01,Extract targeted key insights using SEC filings and direct analysis,0.93172,
2026-01-19T23:01:36.860937,FinanceBenchRetrieval,gen5_02,Convey essential monitored financial insights with filing focus,0.92793,
2026-01-19T23:01:42.527199,FinanceBenchRetrieval,gen5_03,Pinpoint financial data using targeted analysis of SEC reports,0.9371,
2026-01-19T23:01:43.946710,FinanceBenchRetrieval,gen5_04,"Instruct: Derive pertinent insights from focused SEC filing analysis
Query: ",0.93767,
2026-01-19T23:01:43.950186,FinanceBenchRetrieval,gen5_05,Extract essential information with augmented financial report analysis,0.93393,
2026-01-19T23:01:50.074642,FinanceBenchRetrieval,gen5_07,Identify and summarize targeted financial insights from reports,0.93056,
2026-01-19T23:01:50.235374,FinanceBenchRetrieval,gen5_06,Gather and present targeted insights using strategic SEC analysis,0.93306,
2026-01-19T23:01:50.926162,FinanceBenchRetrieval,gen5_08,Deploy focused analysis on SEC filings to extract key data,0.93408,
2026-01-19T23:01:55.819538,FinanceBenchRetrieval,gen5_09,"Convey financial insights with targeted, focused report analysis",0.93218,
2026-01-19T23:01:56.000504,FinanceBenchRetrieval,gen5_10,Focused extraction of directly applicable insights from financial filings,0.93172,
2026-01-19T23:01:57.576318,FinanceBenchRetrieval,gen5_11,Target and present the most relevant financial insights from filings,0.93389,
2026-01-19T23:02:01.768747,FinanceBenchRetrieval,gen5_12,Rapid extraction of pertinent insights from focused SEC analysis,0.93306,
2026-01-19T23:02:02.737840,FinanceBenchRetrieval,gen5_13,Derive pertinent financial data using primary SEC filings,0.939,
2026-01-19T23:02:03.242617,FinanceBenchRetrieval,gen5_14,Focused and comprehensive insight extraction from financial data,0.93418,
2026-01-19T23:02:08.693775,FinanceBenchRetrieval,gen5_15,"Essential financial analysis through direct, focused SEC extraction",0.93552,
2026-01-19T23:02:09.277899,FinanceBenchRetrieval,gen5_16,Targeted extraction of SEC insights with minimal analysis overhead,0.93143,
2026-01-19T23:02:09.575652,FinanceBenchRetrieval,gen5_17,"Instruct: Capture core financial data from concise SEC analysis
Query: ",0.93505,
2026-01-19T23:02:15.031021,FinanceBenchRetrieval,gen5_19,Enhance retrieval by pinpointing directly applicable filing insights,0.9305,
2026-01-19T23:02:15.257133,FinanceBenchRetrieval,gen5_18,"Instruct: Quickly derive core insights from filtered financial data
Query: ",0.93613,
2026-01-19T23:02:15.823412,FinanceBenchRetrieval,gen5_20,Focused report analysis for gathering immediate financial insights,0.93439,
2026-01-19T23:02:20.696782,FinanceBenchRetrieval,gen5_22,Distinctive insight extraction from comprehensive filing reports,0.92992,
2026-01-19T23:02:21.232019,FinanceBenchRetrieval,gen5_23,"Instruct: Extract analytic data effectively with targeted focus
Query: ",0.93526,
2026-01-19T23:02:21.517119,FinanceBenchRetrieval,gen5_21,Simplified extraction of essential and pertinent financial data,0.93654,
2026-01-19T23:02:26.344923,FinanceBenchRetrieval,gen5_24,Refine analysis for essential insights from key SEC documents,0.93306,
2026-01-19T23:03:48.071020,WikiSQLRetrieval,gen5_02,"Instruct: Retrieve SQL query that complements the specified database task
Query: ",0.9869,
2026-01-19T23:03:50.442164,WikiSQLRetrieval,gen5_00,"Instruct: Surface SQL queries aligning with the database question
Query: ",0.98364,
2026-01-19T23:03:50.843068,WikiSQLRetrieval,gen5_01,"Instruct: Reveal the precise SQL query for the database inquiry
Query: ",0.98767,
2026-01-19T23:04:29.043558,WikiSQLRetrieval,gen5_05,"Instruct: For the query, derive the matching SQL
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,948,370 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:05:09.894283,WikiSQLRetrieval,gen5_04,"Instruct: Reveal SQL query implementations for database questions
Query: ",0.98432,
2026-01-19T23:05:14.335799,WikiSQLRetrieval,gen5_03,"Instruct: Surface SQL queries matching with the question accurately
Query: ",0.98175,
2026-01-19T23:05:48.471134,WikiSQLRetrieval,gen5_06,"Instruct: Obtain the correct SQL query for the task described
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,972,639 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:06:36.307380,WikiSQLRetrieval,gen5_08,"Instruct: Surface most accurate SQL query for the data inquiry
Query: ",0.98671,
2026-01-19T23:06:36.731445,WikiSQLRetrieval,gen5_07,"Instruct: Reveal and surface SQL matching the question
Query: ",0.98217,
2026-01-19T23:07:16.142940,WikiSQLRetrieval,gen5_09,"Instruct: Retrieve SQL aligning with the intended database question
Query: ",0.98495,
2026-01-19T23:07:52.890787,WikiSQLRetrieval,gen5_11,"Instruct: Reveal SQL that is directly applicable to the database question
Query: ",0.98545,
2026-01-19T23:08:07.117687,WikiSQLRetrieval,gen5_10,"Instruct: Extract SQL that perfectly aligns with the question
Query: ",0.98334,
2026-01-19T23:08:36.343214,WikiSQLRetrieval,gen5_12,"Instruct: Fetch SQL statement with maximum relevance to the inquiry
Query: ",0.97948,
2026-01-19T23:09:17.218794,WikiSQLRetrieval,gen5_13,"Instruct: Retrieve SQL for the most relevant database task
Query: ",0.98035,
2026-01-19T23:09:32.379367,WikiSQLRetrieval,gen5_14,"Instruct: Deliver SQL query directly answering the question
Query: ",0.98559,
2026-01-19T23:10:10.413537,WikiSQLRetrieval,gen5_15,"Instruct: Provide comprehensive SQL solution for the inquiry
Query: ",0.98598,
2026-01-19T23:10:49.314236,WikiSQLRetrieval,gen5_16,"Instruct: Fetch and retrieve SQL that fits the task seamlessly
Query: ",0.98163,
2026-01-19T23:10:56.688918,WikiSQLRetrieval,gen5_17,"Instruct: Secure the SQL query specifically suited for this task
Query: ",0.98813,
2026-01-19T23:11:36.384778,WikiSQLRetrieval,gen5_18,"Instruct: Gather SQL that is precisely relevant to the question
Query: ",0.97888,
2026-01-19T23:12:08.566541,WikiSQLRetrieval,gen5_19,"Instruct: Deliver SQL query that matches the most accurately
Query: ",0.98421,
2026-01-19T23:12:14.910451,WikiSQLRetrieval,gen5_20,"Instruct: Identify SQL solution for database problem query
Query: ",0.98282,
2026-01-19T23:12:55.769047,WikiSQLRetrieval,gen5_21,"Instruct: Generate SQL query closely aligned with the statement
Query: ",0.98598,
2026-01-19T23:13:27.971807,WikiSQLRetrieval,gen5_22,"Instruct: Formulate SQL statements that reflect the question perfectly
Query: ",0.98696,
2026-01-19T23:13:33.784010,WikiSQLRetrieval,gen5_23,"Instruct: Provide matching SQL queries for the input question
Query: ",0.98331,
2026-01-19T23:14:08.920645,WikiSQLRetrieval,gen5_24,"Instruct: Yield SQL solutions that relate explicitly to the inquiry
Query: ",0.98563,
2026-01-19T23:14:22.180739,HumanEvalRetrieval,gen5_01,Locate the precise function that solves the problem,0.99766,
2026-01-19T23:14:22.590766,HumanEvalRetrieval,gen5_00,Identify and return the appropriate Python solution,0.9964,
2026-01-19T23:14:22.599689,HumanEvalRetrieval,gen5_02,Identify the Python solution directly solving the issue,0.99612,
2026-01-19T23:14:28.900788,HumanEvalRetrieval,gen5_04,Find and extract the correct function for the problem,0.99684,
2026-01-19T23:14:29.065471,HumanEvalRetrieval,gen5_05,Identify the precise Python function solving the issue,0.99766,
2026-01-19T23:14:29.117295,HumanEvalRetrieval,gen5_03,Surface the Python function providing the solution,0.99684,
2026-01-19T23:14:34.961955,HumanEvalRetrieval,gen5_06,Locate the Python solution for the problem,0.99406,
2026-01-19T23:14:35.187966,HumanEvalRetrieval,gen5_08,Identify and locate the immediate Python solution,0.99567,
2026-01-19T23:14:35.235720,HumanEvalRetrieval,gen5_07,Extract the correct Python function addressing the problem,0.9964,
2026-01-19T23:14:40.144249,HumanEvalRetrieval,gen5_11,Return the easiest Python function solving the problem,1.0,
2026-01-19T23:14:40.770883,HumanEvalRetrieval,gen5_09,Find the Python function accurately solving the problem,0.99533,
2026-01-19T23:14:40.941541,HumanEvalRetrieval,gen5_10,Find the suitable Python solution for the issue,0.99406,
2026-01-19T23:14:45.801926,HumanEvalRetrieval,gen5_14,Surface and return the appropriate Python solution,0.9945,
2026-01-19T23:14:46.070622,HumanEvalRetrieval,gen5_12,Identify the best Python function for the solution,0.99766,
2026-01-19T23:14:46.229881,HumanEvalRetrieval,gen5_13,Extract the most pertinent Python function,0.99684,
2026-01-19T23:14:50.862285,HumanEvalRetrieval,gen5_15,Identify direct Python solutions applicable to the problem,0.99612,
2026-01-19T23:14:51.401899,HumanEvalRetrieval,gen5_16,Return the exact Python function for the issue,0.9964,
2026-01-19T23:14:51.420556,HumanEvalRetrieval,gen5_17,Surface the solution's direct Python function,0.99684,
2026-01-19T23:14:56.590601,HumanEvalRetrieval,gen5_20,Locate solution using direct Python function,0.9964,
2026-01-19T23:14:56.814840,HumanEvalRetrieval,gen5_18,Return the Python solution best solving the problem,0.99612,
2026-01-19T23:14:56.965327,HumanEvalRetrieval,gen5_19,Identify and surface the most relevant Python function,0.9964,
2026-01-19T23:15:01.974244,HumanEvalRetrieval,gen5_22,Return the precise function solving the issue,0.9945,
2026-01-19T23:15:02.225370,HumanEvalRetrieval,gen5_23,Identify the right Python solution instantly,0.99612,
2026-01-19T23:15:02.620761,HumanEvalRetrieval,gen5_21,Identify and provide the applicable Python function,0.9964,
2026-01-19T23:15:07.293465,HumanEvalRetrieval,gen5_24,Surface the direct Python solution for the problem,0.99684,
2026-01-19T23:17:31.004343,AILACasedocs,gen6_01,"Instruct: Court essentials uncover
Query: ",0.43648,
2026-01-19T23:17:31.062595,AILACasedocs,gen6_02,"Instruct: Reveal nuanced legal revelations
Query: ",0.44649,
2026-01-19T23:17:31.191385,AILACasedocs,gen6_00,"Instruct: Capture comprehensive court narrative
Query: ",0.4483,
2026-01-19T23:18:33.223936,AILACasedocs,gen6_03,"Instruct: Legal narrative capture within
Query: ",0.46251,
2026-01-19T23:18:33.259440,AILACasedocs,gen6_04,"Instruct: Uncover nuanced court essentials
Query: ",0.43928,
2026-01-19T23:18:33.583641,AILACasedocs,gen6_05,"Instruct: Nuances of the court revealed
Query: ",0.46053,
2026-01-19T23:19:35.554297,AILACasedocs,gen6_06,"Instruct: Capture essentials in narrative
Query: ",0.45374,
2026-01-19T23:19:35.753152,AILACasedocs,gen6_07,"Instruct: Comprehensive legal capture
Query: ",0.44969,
2026-01-19T23:19:35.891053,AILACasedocs,gen6_08,"Instruct: Capture nuanced court details
Query: ",0.43724,
2026-01-19T23:20:37.885099,AILACasedocs,gen6_09,"Instruct: Legal essentials uncover
Query: ",0.44194,
2026-01-19T23:20:38.004553,AILACasedocs,gen6_10,"Instruct: Uncover key legal revelations
Query: ",0.45231,
2026-01-19T23:20:38.126800,AILACasedocs,gen6_11,"Instruct: Essential legal narrative revelation
Query: ",0.44638,
2026-01-19T23:21:40.167103,AILACasedocs,gen6_12,"Instruct: Capture legal essentials
Query: ",0.44025,
2026-01-19T23:21:40.201418,AILACasedocs,gen6_13,"Instruct: Nuanced court essentials capture
Query: ",0.44919,
2026-01-19T23:21:40.308998,AILACasedocs,gen6_14,"Instruct: Reveal court legal essentials
Query: ",0.44955,
2026-01-19T23:22:42.399580,AILACasedocs,gen6_15,"Instruct: Comprehensive court capture nuance
Query: ",0.45402,
2026-01-19T23:22:42.420921,AILACasedocs,gen6_16,"Instruct: Essentials of court narrative capture
Query: ",0.42775,
2026-01-19T23:22:42.553366,AILACasedocs,gen6_17,"Instruct: Court revelations comprehensive
Query: ",0.45486,
2026-01-19T23:23:44.693574,AILACasedocs,gen6_18,"Instruct: Capture nuanced narrative
Query: ",0.43311,
2026-01-19T23:23:44.732180,AILACasedocs,gen6_20,"Instruct: Uncover nuanced legal essentials
Query: ",0.44946,
2026-01-19T23:23:45.035472,AILACasedocs,gen6_19,"Instruct: Comprehensive narrative capture
Query: ",0.44517,
2026-01-19T23:24:46.997047,AILACasedocs,gen6_22,"Instruct: Nuanced legal essential capture
Query: ",0.44868,
2026-01-19T23:24:47.078553,AILACasedocs,gen6_21,"Instruct: Essential court narrative uncover
Query: ",0.43877,
2026-01-19T23:24:47.271126,AILACasedocs,gen6_23,"Instruct: Legal narrative comprehensive
Query: ",0.44692,
2026-01-19T23:25:49.227957,AILACasedocs,gen6_24,"Instruct: Capture court narrative essentials
Query: ",0.44637,
2026-01-19T23:30:07.402812,FreshStackRetrieval,gen6_00,"Instruct: Embrace expertise for coding precision
Query: ",0.50222,
2026-01-19T23:30:07.762649,FreshStackRetrieval,gen6_02,"Instruct: Stack Overflow expertise for comprehensive resolution
Query: ",0.50097,
2026-01-19T23:30:08.226295,FreshStackRetrieval,gen6_01,"Instruct: Comprehend Stack Overflow with resolution clarity
Query: ",0.5032,
2026-01-19T23:30:40.664312,FreshStackRetrieval,gen6_04,"Instruct: Tap comprehensive insights for coding precision
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,958,003 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:31:29.473744,FreshStackRetrieval,gen6_05,"Instruct: Embrace Stack Overflow knowledge with clarity
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,965,519 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:31:50.090999,FreshStackRetrieval,gen6_06,"Instruct: Engage comprehensive insights for clarity
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,937,440 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:32:33.923421,FreshStackRetrieval,gen6_08,"Instruct: Embrace top insights for resolution clarity
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,963,560 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:32:57.114743,FreshStackRetrieval,gen6_07,"Instruct: Access top Stack Overflow with precision
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,913,814 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:33:36.891239,FreshStackRetrieval,gen6_10,"Instruct: Comprehensive insights for precision resolution
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,974,770 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:33:55.855189,FreshStackRetrieval,gen6_09,"Instruct: Utilize expertise for coding clarity
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,917,364 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:34:28.345830,FreshStackRetrieval,gen6_03,"Instruct: Utilize top knowledge for clarity
Query: ",0.50251,
2026-01-19T23:34:58.690867,FreshStackRetrieval,gen6_11,"Instruct: Expertise for comprehensive coding clarity
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,961,908 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:36:00.659828,FreshStackRetrieval,gen6_14,"Instruct: Clarity through comprehensive expertise
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,942,629 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:36:54.226416,FreshStackRetrieval,gen6_15,"Instruct: Embrace comprehensive insights
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,971,274 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:37:20.046324,FreshStackRetrieval,gen6_16,"Instruct: Synthesize top knowledge
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,900,220 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:37:54.173380,FreshStackRetrieval,gen6_17,"Instruct: Utilize comprehensive precision
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,889,475 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:38:16.702693,FreshStackRetrieval,gen6_12,"Instruct: Engage top expertise for clarity
Query: ",0.50258,
2026-01-19T23:38:51.224252,FreshStackRetrieval,gen6_13,"Instruct: Embrace insights for precision coding
Query: ",0.49744,
2026-01-19T23:40:12.442675,FreshStackRetrieval,gen6_20,"Instruct: Tap into precision expertise
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,967,435 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:40:57.712320,FreshStackRetrieval,gen6_18,"Instruct: Embrace for resolution
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,945,253 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:41:31.037092,FreshStackRetrieval,gen6_22,"Instruct: Expertise for resolution
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,983,378 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:41:32.393235,FreshStackRetrieval,gen6_19,"Instruct: Comprehensive Stack Overflow
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,983,378 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:42:05.762690,FreshStackRetrieval,gen6_23,"Instruct: Clarity with comprehensive knowledge
Query: ",,"You have exceeded the Tokens Per Minute (TPM) rate limit of 3,000,000 tokens per minute for voyage-4-large. In the minute before this request, you used 2,944,098 tokens. See our documentation for ways to avoid or increase rate limits: https://docs.voyageai.com/docs/rate-limits#what-happens-if-i-exceed-the-rate-limit"
2026-01-19T23:44:23.174895,FreshStackRetrieval,gen6_21,"Instruct: Knowledge for comprehensive clarity
Query: ",0.50278,
2026-01-19T23:45:44.491394,FreshStackRetrieval,gen6_24,"Instruct: Engage Stack Overflow precision
Query: ",0.50634,
2026-01-19T23:46:04.039376,AILAStatutes,gen6_00,"Instruct: Find the most fitting legal statute provisions
Query: ",0.55504,
2026-01-19T23:46:06.369702,AILAStatutes,gen6_02,"Match context to suitable legal provisions directly
Query: ",0.55534,
2026-01-19T23:46:07.260518,AILAStatutes,gen6_01,"Instruct: Match the context swiftly with legal statute provisions
Query: ",0.55682,
2026-01-19T23:46:15.024626,AILAStatutes,gen6_03,"Match context to the best legal statutes
Query: ",0.54318,
2026-01-19T23:46:15.032198,AILAStatutes,gen6_04,"Identify the most relevant legal provision matches
Query: ",0.55709,
2026-01-19T23:46:17.579322,AILAStatutes,gen6_05,"Instruct: Quickly align context with legal provisions provided
Query: ",0.54958,
2026-01-19T23:46:23.582306,AILAStatutes,gen6_06,"Instruct: Determine fitting legal provisions for the content
Query: ",0.55655,
2026-01-19T23:46:24.721970,AILAStatutes,gen6_07,"Match provided details to a fitting legal statute
Query: ",0.54888,
2026-01-19T23:46:27.434548,AILAStatutes,gen6_08,"Instruct: Identify the best legal matches
Query: ",0.52546,
2026-01-19T23:46:32.526534,AILAStatutes,gen6_09,"Instruct: Swiftly find matching legal provisions
Query: ",0.54956,
2026-01-19T23:46:34.015903,AILAStatutes,gen6_10,"Instruct: Directly match the context with legal statutes
Query: ",0.554,
