timestamp,dataset,prompt_id,prompt,corpus_prompt_id,corpus_prompt,score,error
2026-02-20T16:53:03.895390,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c08,Pinpoint essential legislative details: {text},0.66828,
2026-02-20T16:53:14.332580,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c09,Locate essential context in legal provisions: {text},0.66945,
2026-02-20T16:53:17.257565,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c10,Judicious excerpt: {text},0.68477,
2026-02-20T16:53:18.203959,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c11,Canonical legal passage: {text},0.68669,
2026-02-20T16:53:20.296799,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c12,Best-matched legal text: {text},0.67851,
2026-02-20T16:53:22.781170,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c13,Core jurisprudential text: {text},0.68591,
2026-02-20T16:53:24.817484,LegalQuAD,gen5_q05,Seeking precise legal documentation: {text},gen5_c14,Essential context from legal text: {text},0.69075,
2026-02-20T16:53:35.088405,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c00,Directly pertinent legal interpretation: {text},0.65497,
2026-02-20T16:53:38.104074,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c01,Essential legal narrative: {text},0.64562,
2026-02-20T16:53:38.957604,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c02,Applicable jurisprudential content: {text},0.65779,
2026-02-20T16:53:40.859368,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c03,Extract core legal definitions: {text},0.64777,
2026-02-20T16:53:43.526951,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c04,Focus on immediate statutory directive: {text},0.64465,
2026-02-20T16:53:45.792020,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c05,Direct extraction of legal provision: {text},0.65779,
2026-02-20T16:53:55.788030,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c06,Locate instructive legal documentation: {text},0.65635,
2026-02-20T16:53:58.952513,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c07,Identify direct legal relevance: {text},0.64303,
2026-02-20T16:53:59.800947,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c08,Pinpoint essential legislative details: {text},0.64535,
2026-02-20T16:54:01.489561,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c09,Locate essential context in legal provisions: {text},0.63245,
2026-02-20T16:54:04.312530,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c10,Judicious excerpt: {text},0.66491,
2026-02-20T16:54:06.706497,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c11,Canonical legal passage: {text},0.66327,
2026-02-20T16:54:16.496053,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c12,Best-matched legal text: {text},0.65698,
2026-02-20T16:54:19.792539,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c13,Core jurisprudential text: {text},0.66512,
2026-02-20T16:54:20.580555,LegalQuAD,gen5_q06,"Focus: Immediately relevant legal details
Query: {text}",gen5_c14,Essential context from legal text: {text},0.66235,
2026-02-20T16:54:22.104942,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c00,Directly pertinent legal interpretation: {text},0.62879,
2026-02-20T16:54:24.866872,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c01,Essential legal narrative: {text},0.62239,
2026-02-20T16:54:27.741038,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c02,Applicable jurisprudential content: {text},0.63342,
2026-02-20T16:54:37.146690,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c03,Extract core legal definitions: {text},0.63668,
2026-02-20T16:54:40.531901,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c04,Focus on immediate statutory directive: {text},0.63966,
2026-02-20T16:54:41.254701,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c05,Direct extraction of legal provision: {text},0.63442,
2026-02-20T16:54:42.628698,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c06,Locate instructive legal documentation: {text},0.63676,
2026-02-20T16:54:45.430389,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c07,Identify direct legal relevance: {text},0.63916,
2026-02-20T16:54:48.669602,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c08,Pinpoint essential legislative details: {text},0.63178,
2026-02-20T16:54:58.179402,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c09,Locate essential context in legal provisions: {text},0.63158,
2026-02-20T16:55:01.555443,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c10,Judicious excerpt: {text},0.63414,
2026-02-20T16:55:02.269584,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c11,Canonical legal passage: {text},0.63117,
2026-02-20T16:55:03.546915,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c12,Best-matched legal text: {text},0.64212,
2026-02-20T16:55:06.377724,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c13,Core jurisprudential text: {text},0.63516,
2026-02-20T16:55:10.011769,LegalQuAD,gen5_q07,{text} — pinpoint actionable statutes,gen5_c14,Essential context from legal text: {text},0.6469,
2026-02-20T16:55:18.796174,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c00,Directly pertinent legal interpretation: {text},0.67935,
2026-02-20T16:55:22.174468,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c01,Essential legal narrative: {text},0.68411,
2026-02-20T16:55:22.935658,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c02,Applicable jurisprudential content: {text},0.68401,
2026-02-20T16:55:24.088151,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c03,Extract core legal definitions: {text},0.67998,
2026-02-20T16:55:26.948673,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c04,Focus on immediate statutory directive: {text},0.67864,
2026-02-20T16:55:30.970259,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c05,Direct extraction of legal provision: {text},0.67995,
2026-02-20T16:55:39.387651,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c06,Locate instructive legal documentation: {text},0.67679,
2026-02-20T16:55:42.876887,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c07,Identify direct legal relevance: {text},0.68026,
2026-02-20T16:55:43.536880,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c08,Pinpoint essential legislative details: {text},0.68317,
2026-02-20T16:55:44.819535,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c09,Locate essential context in legal provisions: {text},0.67589,
2026-02-20T16:55:47.494347,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c10,Judicious excerpt: {text},0.68759,
2026-02-20T16:55:51.938950,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c11,Canonical legal passage: {text},0.68666,
2026-02-20T16:55:59.993639,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c12,Best-matched legal text: {text},0.6882,
2026-02-20T16:56:03.461364,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c13,Core jurisprudential text: {text},0.68509,
2026-02-20T16:56:04.133671,LegalQuAD,gen5_q08,Direct evidence needed for this legal matter: {text},gen5_c14,Essential context from legal text: {text},0.68539,
2026-02-20T16:56:05.398681,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c00,Directly pertinent legal interpretation: {text},0.66728,
2026-02-20T16:56:08.038682,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c01,Essential legal narrative: {text},0.66507,
2026-02-20T16:56:12.953146,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c02,Applicable jurisprudential content: {text},0.66959,
2026-02-20T16:56:20.519591,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c03,Extract core legal definitions: {text},0.66512,
2026-02-20T16:56:24.055629,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c04,Focus on immediate statutory directive: {text},0.66291,
2026-02-20T16:56:24.717727,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c05,Direct extraction of legal provision: {text},0.6633,
2026-02-20T16:56:26.005042,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c06,Locate instructive legal documentation: {text},0.65547,
2026-02-20T16:56:28.545050,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c07,Identify direct legal relevance: {text},0.66471,
2026-02-20T16:56:33.981477,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c08,Pinpoint essential legislative details: {text},0.65806,
2026-02-20T16:56:41.109124,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c09,Locate essential context in legal provisions: {text},0.64961,
2026-02-20T16:56:44.709819,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c10,Judicious excerpt: {text},0.66988,
2026-02-20T16:56:45.273005,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c11,Canonical legal passage: {text},0.66634,
2026-02-20T16:56:46.659539,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c12,Best-matched legal text: {text},0.66619,
2026-02-20T16:56:49.097265,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c13,Core jurisprudential text: {text},0.67545,
2026-02-20T16:56:54.922065,LegalQuAD,gen5_q09,Find the essential legal references concerning: {text},gen5_c14,Essential context from legal text: {text},0.67796,
2026-02-20T16:57:01.732583,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c00,Directly pertinent legal interpretation: {text},0.68406,
2026-02-20T16:57:05.346945,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c01,Essential legal narrative: {text},0.68444,
2026-02-20T16:57:05.898252,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c02,Applicable jurisprudential content: {text},0.69372,
2026-02-20T16:57:07.272504,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c03,Extract core legal definitions: {text},0.68928,
2026-02-20T16:57:09.638740,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c04,Focus on immediate statutory directive: {text},0.6865,
2026-02-20T16:57:16.338745,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c05,Direct extraction of legal provision: {text},0.68726,
2026-02-20T16:57:22.743386,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c06,Locate instructive legal documentation: {text},0.68444,
2026-02-20T16:57:26.380686,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c07,Identify direct legal relevance: {text},0.68732,
2026-02-20T16:57:26.927304,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c08,Pinpoint essential legislative details: {text},0.68768,
2026-02-20T16:57:28.391784,LegalQuAD,gen5_q10,"Given a legal question, locate textual evidence: {text}",gen5_c09,Locate essential context in legal provisions: {text},0.68017,
2026-02-20T16:57:30.592848,LegalQuAD,gen5_q11,{text},gen5_c00,Directly pertinent legal interpretation: {text},0.69745,
2026-02-20T16:57:37.646066,LegalQuAD,gen5_q11,{text},gen5_c01,Essential legal narrative: {text},0.7012,
2026-02-20T16:57:43.524686,LegalQuAD,gen5_q11,{text},gen5_c02,Applicable jurisprudential content: {text},0.7046,
2026-02-20T16:57:47.213063,LegalQuAD,gen5_q11,{text},gen5_c03,Extract core legal definitions: {text},0.70018,
2026-02-20T16:57:47.596365,LegalQuAD,gen5_q11,{text},gen5_c04,Focus on immediate statutory directive: {text},0.70205,
2026-02-20T16:57:49.017484,LegalQuAD,gen5_q11,{text},gen5_c05,Direct extraction of legal provision: {text},0.69642,
2026-02-20T16:57:51.147024,LegalQuAD,gen5_q11,{text},gen5_c06,Locate instructive legal documentation: {text},0.7005,
2026-02-20T16:57:58.517099,LegalQuAD,gen5_q11,{text},gen5_c07,Identify direct legal relevance: {text},0.70368,
2026-02-20T16:58:04.174736,LegalQuAD,gen5_q11,{text},gen5_c08,Pinpoint essential legislative details: {text},0.69565,
2026-02-20T16:58:07.959991,LegalQuAD,gen5_q11,{text},gen5_c09,Locate essential context in legal provisions: {text},0.7011,
2026-02-20T16:58:08.262949,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c00,Directly pertinent legal interpretation: {text},0.69074,
2026-02-20T16:58:09.604186,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c01,Essential legal narrative: {text},0.69325,
2026-02-20T16:58:11.773462,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c02,Applicable jurisprudential content: {text},0.69343,
2026-02-20T16:58:19.454961,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c03,Extract core legal definitions: {text},0.69266,
2026-02-20T16:58:24.770608,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c04,Focus on immediate statutory directive: {text},0.68985,
2026-02-20T16:58:28.647197,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c05,Direct extraction of legal provision: {text},0.69316,
2026-02-20T16:58:28.943389,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c06,Locate instructive legal documentation: {text},0.68553,
2026-02-20T16:58:30.268749,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c07,Identify direct legal relevance: {text},0.68947,
2026-02-20T16:58:32.371934,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c08,Pinpoint essential legislative details: {text},0.67974,
2026-02-20T16:58:40.450926,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c09,Locate essential context in legal provisions: {text},0.69052,
2026-02-20T16:58:45.335611,LegalQuAD,gen5_q12,Query the legal essence for: {text},gen5_c13,Core jurisprudential text: {text},0.69516,
2026-02-20T18:01:57.238449,AILACasedocs,gen0_q00,{text},gen0_c03,Legal precedent document: {text},0.4195,
2026-02-20T18:01:58.043214,AILACasedocs,gen0_q00,{text},gen0_c01,Legal case document: {text},0.42137,
2026-02-20T18:01:59.606434,AILACasedocs,gen0_q00,{text},gen0_c04,Case law excerpt: {text},0.42208,
2026-02-20T18:02:01.092585,AILACasedocs,gen0_q00,{text},gen0_c00,{text},0.422,
2026-02-20T18:02:02.698840,AILACasedocs,gen0_q00,{text},gen0_c02,Court case ruling: {text},0.42172,
2026-02-20T18:02:04.551533,AILACasedocs,gen0_q00,{text},gen0_c05,Judicial ruling: {text},0.41908,
2026-02-20T18:02:15.304525,AILACasedocs,gen0_q00,{text},gen0_c06,Court document: {text},0.41935,
2026-02-20T18:02:15.767350,AILACasedocs,gen0_q00,{text},gen0_c07,Legal case text: {text},0.42145,
2026-02-20T18:02:17.349249,AILACasedocs,gen0_q00,{text},gen0_c08,Case document content: {text},0.42306,
2026-02-20T18:02:19.231010,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c00,{text},0.40473,
2026-02-20T18:02:20.665590,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c01,Legal case document: {text},0.41803,
2026-02-20T18:02:22.813469,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c02,Court case ruling: {text},0.4103,
2026-02-20T18:02:33.241290,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c03,Legal precedent document: {text},0.41546,
2026-02-20T18:02:33.849046,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c04,Case law excerpt: {text},0.42368,
2026-02-20T18:02:35.396863,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c05,Judicial ruling: {text},0.40923,
2026-02-20T18:02:37.403121,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c06,Court document: {text},0.40974,
2026-02-20T18:02:38.444568,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c07,Legal case text: {text},0.40981,
2026-02-20T18:02:40.617387,AILACasedocs,gen0_q01,Retrieve related legal precedents for: {text},gen0_c08,Case document content: {text},0.40993,
2026-02-20T18:02:51.531184,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c00,{text},0.41119,
2026-02-20T18:02:51.792213,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c01,Legal case document: {text},0.40943,
2026-02-20T18:02:53.435565,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c02,Court case ruling: {text},0.41925,
2026-02-20T18:02:55.887229,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c03,Legal precedent document: {text},0.41249,
2026-02-20T18:02:56.533370,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c04,Case law excerpt: {text},0.43134,
2026-02-20T18:02:58.689559,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c05,Judicial ruling: {text},0.41818,
2026-02-20T18:03:09.225844,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c06,Court document: {text},0.41342,
2026-02-20T18:03:09.491825,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c07,Legal case text: {text},0.41597,
2026-02-20T18:03:11.220507,AILACasedocs,gen0_q02,Find relevant court case documents that align with: {text},gen0_c08,Case document content: {text},0.41994,
2026-02-20T18:03:14.048056,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c00,{text},0.41086,
2026-02-20T18:03:14.584682,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c01,Legal case document: {text},0.40568,
2026-02-20T18:03:16.703769,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c02,Court case ruling: {text},0.41069,
2026-02-20T18:03:27.534587,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c03,Legal precedent document: {text},0.41644,
2026-02-20T18:03:27.926241,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c04,Case law excerpt: {text},0.4222,
2026-02-20T18:03:29.613415,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c05,Judicial ruling: {text},0.4078,
2026-02-20T18:03:32.229297,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c06,Court document: {text},0.40952,
2026-02-20T18:03:32.678444,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c07,Legal case text: {text},0.40871,
2026-02-20T18:03:35.003094,AILACasedocs,gen0_q03,Search for precedents that can offer potential resolutions for: {text},gen0_c08,Case document content: {text},0.41194,
2026-02-20T18:03:45.194927,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c00,{text},0.39602,
2026-02-20T18:03:45.668453,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c01,Legal case document: {text},0.39859,
2026-02-20T18:03:47.356962,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c02,Court case ruling: {text},0.40335,
2026-02-20T18:03:50.090617,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c03,Legal precedent document: {text},0.39932,
2026-02-20T18:03:50.421653,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c04,Case law excerpt: {text},0.41218,
2026-02-20T18:03:52.796279,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c05,Judicial ruling: {text},0.39696,
2026-02-20T18:04:02.883833,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c06,Court document: {text},0.3944,
2026-02-20T18:04:03.445875,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c07,Legal case text: {text},0.39738,
2026-02-20T18:04:05.076846,AILACasedocs,gen0_q04,Locate court case documents demonstrating analogous legal reasoning for: {text},gen0_c08,Case document content: {text},0.40563,
2026-02-20T18:04:07.923471,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c00,{text},0.41255,
2026-02-20T18:04:08.212165,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c01,Legal case document: {text},0.41419,
2026-02-20T18:04:10.575454,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c02,Court case ruling: {text},0.41406,
2026-02-20T18:04:20.532795,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c03,Legal precedent document: {text},0.41865,
2026-02-20T18:04:21.243936,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c04,Case law excerpt: {text},0.4217,
2026-02-20T18:04:22.814951,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c05,Judicial ruling: {text},0.41168,
2026-02-20T18:04:25.747496,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c06,Court document: {text},0.40623,
2026-02-20T18:04:25.980608,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c07,Legal case text: {text},0.41871,
2026-02-20T18:04:28.289016,AILACasedocs,gen0_q05,Identify case documents that precisely match the legal query: {text},gen0_c08,Case document content: {text},0.41899,
2026-02-20T18:04:38.157446,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c00,{text},0.39735,
2026-02-20T18:04:39.008357,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c01,Legal case document: {text},0.40648,
2026-02-20T18:04:40.547485,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c02,Court case ruling: {text},0.40404,
2026-02-20T18:04:43.554062,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c03,Legal precedent document: {text},0.42185,
2026-02-20T18:04:43.725826,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c04,Case law excerpt: {text},0.43237,
2026-02-20T18:04:46.021134,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c05,Judicial ruling: {text},0.40684,
2026-02-20T18:04:55.882568,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c06,Court document: {text},0.4012,
2026-02-20T18:04:56.765578,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c07,Legal case text: {text},0.41832,
2026-02-20T18:04:58.257760,AILACasedocs,gen0_q06,Discover legal cases that provide contextually relevant insights for: {text},gen0_c08,Case document content: {text},0.41641,
2026-02-20T18:05:01.465903,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c01,Legal case document: {text},0.39826,
2026-02-20T18:05:01.511440,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c00,{text},0.39455,
2026-02-20T18:05:03.912987,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c02,Court case ruling: {text},0.40133,
2026-02-20T18:05:13.547545,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c03,Legal precedent document: {text},0.40721,
2026-02-20T18:05:14.509126,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c04,Case law excerpt: {text},0.40633,
2026-02-20T18:05:15.981986,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c05,Judicial ruling: {text},0.39472,
2026-02-20T18:05:19.345155,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c07,Legal case text: {text},0.40917,
2026-02-20T18:05:19.652213,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c06,Court document: {text},0.39216,
2026-02-20T18:05:21.742138,AILACasedocs,gen0_q07,Fetch case documents with high semantic similarity to: {text},gen0_c08,Case document content: {text},0.3935,
2026-02-20T18:05:31.480366,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c00,{text},0.41078,
2026-02-20T18:05:32.545715,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c01,Legal case document: {text},0.41803,
2026-02-20T18:05:34.000476,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c02,Court case ruling: {text},0.42052,
2026-02-20T18:05:37.483617,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c03,Legal precedent document: {text},0.41865,
2026-02-20T18:05:37.719848,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c04,Case law excerpt: {text},0.41592,
2026-02-20T18:05:39.786030,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c05,Judicial ruling: {text},0.40607,
2026-02-20T18:05:49.171436,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c06,Court document: {text},0.41392,
2026-02-20T18:05:50.291349,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c07,Legal case text: {text},0.41937,
2026-02-20T18:05:51.707574,AILACasedocs,gen0_q08,Surface legal documents that involve similar legal principles to: {text},gen0_c08,Case document content: {text},0.4153,
2026-02-20T18:05:55.616652,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c00,{text},0.39513,
2026-02-20T18:05:55.871428,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c01,Legal case document: {text},0.40689,
2026-02-20T18:05:57.843476,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c02,Court case ruling: {text},0.404,
2026-02-20T18:06:07.131221,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c03,Legal precedent document: {text},0.41763,
2026-02-20T18:06:08.297803,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c04,Case law excerpt: {text},0.42688,
2026-02-20T18:06:09.750416,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c05,Judicial ruling: {text},0.40189,
2026-02-20T18:06:13.552448,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c06,Court document: {text},0.40832,
2026-02-20T18:06:13.685725,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c07,Legal case text: {text},0.40324,
2026-02-20T18:06:15.614874,AILACasedocs,gen0_q09,Retrieve court documents with relevant interpretations for: {text},gen0_c08,Case document content: {text},0.4071,
2026-02-20T18:06:24.866451,AILACasedocs,gen0_q10,Find legal documents emphasizing relevant statutory interpretations for: {text},gen0_c00,{text},0.40366,
2026-02-20T18:06:26.019825,AILACasedocs,gen0_q10,Find legal documents emphasizing relevant statutory interpretations for: {text},gen0_c01,Legal case document: {text},0.41248,
2026-02-20T18:06:27.505497,AILACasedocs,gen0_q10,Find legal documents emphasizing relevant statutory interpretations for: {text},gen0_c02,Court case ruling: {text},0.41658,
